id,ccode,country,leader,age,T1,T2,tstart,tstop,group,survival_days,status,GDP_trend,GDP_pc,pop_log,polity5,violence,regime
169,42,Dominican Republic,Rafel Trujillo,68,2693,2693,1959,1960,A,3209,0,1.0280898876404494,2.379,5.819394265977773,-9,0,presidential
169,42,Dominican Republic,Rafel Trujillo,69,3058,3209,1960,1961,A,3209,1,1.0309060118543607,2.435,5.857578805995163,-9,0,presidential
170,42,Dominican Republic,Rafel Trujillo,61,138,138,1952,1953,A,3209,0,1.0294682280668075,2.145,5.597080318660593,-9,0,presidential
170,42,Dominican Republic,Rafel Trujillo,62,503,503,1953,1954,A,3209,0,1.01009139375476,2.122,5.621802057502321,-9,0,presidential
170,42,Dominican Republic,Rafel Trujillo,63,868,868,1954,1955,A,3209,0,1.0190332610948836,2.163,5.654228018490036,-9,0,presidential
170,42,Dominican Republic,Rafel Trujillo,64,1233,1233,1955,1956,A,3209,0,1.0205504928398736,2.195,5.683783828149511,-9,0,presidential
170,42,Dominican Republic,Rafel Trujillo,65,1598,1598,1956,1957,A,3209,0,1.0457546304786356,2.281,5.717751123883597,-9,0,presidential
170,42,Dominican Republic,Rafel Trujillo,66,1963,1963,1957,1958,A,3209,0,1.0575105751057512,2.35,5.756710099464599,-9,0,presidential
170,42,Dominican Republic,Rafel Trujillo,67,2328,2328,1958,1959,A,3209,0,1.041483177734719,2.365,5.785820114206182,-9,0,presidential
170,42,Dominican Republic,Rafel Trujillo,68,2693,2693,1959,1960,A,3209,0,1.0280898876404494,2.379,5.819394265977773,-9,0,presidential
170,42,Dominican Republic,Rafel Trujillo,69,3058,3209,1960,1961,A,3209,1,1.0309060118543607,2.435,5.857578805995163,-9,0,presidential
171,42,Dominican Republic,Rafel Trujillo,61,138,138,1952,1953,A,3209,0,1.0294682280668075,2.145,5.597080318660593,-9,0,presidential
171,42,Dominican Republic,Rafel Trujillo,62,503,503,1953,1954,A,3209,0,1.01009139375476,2.122,5.621802057502321,-9,0,presidential
171,42,Dominican Republic,Rafel Trujillo,63,868,868,1954,1955,A,3209,0,1.0190332610948836,2.163,5.654228018490036,-9,0,presidential
171,42,Dominican Republic,Rafel Trujillo,64,1233,1233,1955,1956,A,3209,0,1.0205504928398736,2.195,5.683783828149511,-9,0,presidential
171,42,Dominican Republic,Rafel Trujillo,65,1598,1598,1956,1957,A,3209,0,1.0457546304786356,2.281,5.717751123883597,-9,0,presidential
171,42,Dominican Republic,Rafel Trujillo,66,1963,1963,1957,1958,A,3209,0,1.0575105751057512,2.35,5.756710099464599,-9,0,presidential
171,42,Dominican Republic,Rafel Trujillo,67,2328,2328,1958,1959,A,3209,0,1.041483177734719,2.365,5.785820114206182,-9,0,presidential
171,42,Dominican Republic,Rafel Trujillo,68,2693,2693,1959,1960,A,3209,0,1.0280898876404494,2.379,5.819394265977773,-9,0,presidential
171,42,Dominican Republic,Rafel Trujillo,69,3058,3209,1960,1961,A,3209,1,1.0309060118543607,2.435,5.857578805995163,-9,0,presidential
172,42,Dominican Republic,Rafel Trujillo,61,138,138,1952,1953,A,3209,0,1.0294682280668075,2.145,5.597080318660593,-9,0,presidential
172,42,Dominican Republic,Rafel Trujillo,62,503,503,1953,1954,A,3209,0,1.01009139375476,2.122,5.621802057502321,-9,0,presidential
172,42,Dominican Republic,Rafel Trujillo,63,868,868,1954,1955,A,3209,0,1.0190332610948836,2.163,5.654228018490036,-9,0,presidential
172,42,Dominican Republic,Rafel Trujillo,64,1233,1233,1955,1956,A,3209,0,1.0205504928398736,2.195,5.683783828149511,-9,0,presidential
172,42,Dominican Republic,Rafel Trujillo,65,1598,1598,1956,1957,A,3209,0,1.0457546304786356,2.281,5.717751123883597,-9,0,presidential
172,42,Dominican Republic,Rafel Trujillo,66,1963,1963,1957,1958,A,3209,0,1.0575105751057512,2.35,5.756710099464599,-9,0,presidential
172,42,Dominican Republic,Rafel Trujillo,67,2328,2328,1958,1959,A,3209,0,1.041483177734719,2.365,5.785820114206182,-9,0,presidential
172,42,Dominican Republic,Rafel Trujillo,68,2693,2693,1959,1960,A,3209,0,1.0280898876404494,2.379,5.819394265977773,-9,0,presidential
172,42,Dominican Republic,Rafel Trujillo,69,3058,3209,1960,1961,A,3209,1,1.0309060118543607,2.435,5.857578805995163,-9,0,presidential
366,93,Nicaragua,Anastasio Somoza Debayle,47,245,245,1972,1973,A,2633,0,1.0097090757238307,5.803,5.583424877659128,-8,0,personal
366,93,Nicaragua,Anastasio Somoza Debayle,48,610,610,1973,1974,A,2633,0,1.037119780030933,6.035,5.614371858155523,-8,0,personal
366,93,Nicaragua,Anastasio Somoza Debayle,49,975,975,1974,1975,A,2633,0,1.0590676022129268,6.279,5.6470357407703125,-8,0,personal
366,93,Nicaragua,Anastasio Somoza Debayle,50,1340,1340,1975,1976,A,2633,0,1.0385023545798235,6.263,5.674758662615209,-8,0,personal
366,93,Nicaragua,Anastasio Somoza Debayle,51,1705,1705,1976,1977,A,2633,0,1.0344827586206897,6.36,5.710946749840219,-8,0,personal
366,93,Nicaragua,Anastasio Somoza Debayle,52,2070,2070,1977,1978,A,2633,0,1.0126319155740326,6.333,5.749934240677345,-8,0,personal
366,93,Nicaragua,Anastasio Somoza Debayle,53,2435,2633,1978,1979,A,2633,1,0.91508029008029,5.653,5.771438007860366,-8,3,personal
367,93,Nicaragua,Anastasio Somoza Debayle,47,245,245,1972,1973,A,2633,0,1.0097090757238307,5.803,5.583424877659128,-8,0,personal
367,93,Nicaragua,Anastasio Somoza Debayle,48,610,610,1973,1974,A,2633,0,1.037119780030933,6.035,5.614371858155523,-8,0,personal
367,93,Nicaragua,Anastasio Somoza Debayle,49,975,975,1974,1975,A,2633,0,1.0590676022129268,6.279,5.6470357407703125,-8,0,personal
367,93,Nicaragua,Anastasio Somoza Debayle,50,1340,1340,1975,1976,A,2633,0,1.0385023545798235,6.263,5.674758662615209,-8,0,personal
367,93,Nicaragua,Anastasio Somoza Debayle,51,1705,1705,1976,1977,A,2633,0,1.0344827586206897,6.36,5.710946749840219,-8,0,personal
367,93,Nicaragua,Anastasio Somoza Debayle,52,2070,2070,1977,1978,A,2633,0,1.0126319155740326,6.333,5.749934240677345,-8,0,personal
367,93,Nicaragua,Anastasio Somoza Debayle,53,2435,2633,1978,1979,A,2633,1,0.91508029008029,5.653,5.771438007860366,-8,3,personal
368,93,Nicaragua,Anastasio Somoza Debayle,47,245,245,1972,1973,A,2633,0,1.0097090757238307,5.803,5.583424877659128,-8,0,personal
368,93,Nicaragua,Anastasio Somoza Debayle,48,610,610,1973,1974,A,2633,0,1.037119780030933,6.035,5.614371858155523,-8,0,personal
368,93,Nicaragua,Anastasio Somoza Debayle,49,975,975,1974,1975,A,2633,0,1.0590676022129268,6.279,5.6470357407703125,-8,0,personal
368,93,Nicaragua,Anastasio Somoza Debayle,50,1340,1340,1975,1976,A,2633,0,1.0385023545798235,6.263,5.674758662615209,-8,0,personal
368,93,Nicaragua,Anastasio Somoza Debayle,51,1705,1705,1976,1977,A,2633,0,1.0344827586206897,6.36,5.710946749840219,-8,0,personal
368,93,Nicaragua,Anastasio Somoza Debayle,52,2070,2070,1977,1978,A,2633,0,1.0126319155740326,6.333,5.749934240677345,-8,0,personal
368,93,Nicaragua,Anastasio Somoza Debayle,53,2435,2633,1978,1979,A,2633,1,0.91508029008029,5.653,5.771438007860366,-8,3,personal
369,93,Nicaragua,Anastasio Somoza Debayle,47,245,245,1972,1973,A,2633,0,1.0097090757238307,5.803,5.583424877659128,-8,0,personal
369,93,Nicaragua,Anastasio Somoza Debayle,48,610,610,1973,1974,A,2633,0,1.037119780030933,6.035,5.614371858155523,-8,0,personal
369,93,Nicaragua,Anastasio Somoza Debayle,49,975,975,1974,1975,A,2633,0,1.0590676022129268,6.279,5.6470357407703125,-8,0,personal
369,93,Nicaragua,Anastasio Somoza Debayle,50,1340,1340,1975,1976,A,2633,0,1.0385023545798235,6.263,5.674758662615209,-8,0,personal
369,93,Nicaragua,Anastasio Somoza Debayle,51,1705,1705,1976,1977,A,2633,0,1.0344827586206897,6.36,5.710946749840219,-8,0,personal
369,93,Nicaragua,Anastasio Somoza Debayle,52,2070,2070,1977,1978,A,2633,0,1.0126319155740326,6.333,5.749934240677345,-8,0,personal
369,93,Nicaragua,Anastasio Somoza Debayle,53,2435,2633,1978,1979,A,2633,1,0.91508029008029,5.653,5.771438007860366,-8,3,personal
370,93,Nicaragua,Anastasio Somoza Debayle,47,245,245,1972,1973,A,2633,0,1.0097090757238307,5.803,5.583424877659128,-8,0,personal
370,93,Nicaragua,Anastasio Somoza Debayle,48,610,610,1973,1974,A,2633,0,1.037119780030933,6.035,5.614371858155523,-8,0,personal
370,93,Nicaragua,Anastasio Somoza Debayle,49,975,975,1974,1975,A,2633,0,1.0590676022129268,6.279,5.6470357407703125,-8,0,personal
370,93,Nicaragua,Anastasio Somoza Debayle,50,1340,1340,1975,1976,A,2633,0,1.0385023545798235,6.263,5.674758662615209,-8,0,personal
370,93,Nicaragua,Anastasio Somoza Debayle,51,1705,1705,1976,1977,A,2633,0,1.0344827586206897,6.36,5.710946749840219,-8,0,personal
370,93,Nicaragua,Anastasio Somoza Debayle,52,2070,2070,1977,1978,A,2633,0,1.0126319155740326,6.333,5.749934240677345,-8,0,personal
370,93,Nicaragua,Anastasio Somoza Debayle,53,2435,2633,1978,1979,A,2633,1,0.91508029008029,5.653,5.771438007860366,-8,3,personal
371,93,Nicaragua,Anastasio Somoza Debayle,47,245,245,1972,1973,A,2633,0,1.0097090757238307,5.803,5.583424877659128,-8,0,personal
371,93,Nicaragua,Anastasio Somoza Debayle,48,610,610,1973,1974,A,2633,0,1.037119780030933,6.035,5.614371858155523,-8,0,personal
371,93,Nicaragua,Anastasio Somoza Debayle,49,975,975,1974,1975,A,2633,0,1.0590676022129268,6.279,5.6470357407703125,-8,0,personal
371,93,Nicaragua,Anastasio Somoza Debayle,50,1340,1340,1975,1976,A,2633,0,1.0385023545798235,6.263,5.674758662615209,-8,0,personal
371,93,Nicaragua,Anastasio Somoza Debayle,51,1705,1705,1976,1977,A,2633,0,1.0344827586206897,6.36,5.710946749840219,-8,0,personal
371,93,Nicaragua,Anastasio Somoza Debayle,52,2070,2070,1977,1978,A,2633,0,1.0126319155740326,6.333,5.749934240677345,-8,0,personal
371,93,Nicaragua,Anastasio Somoza Debayle,53,2435,2633,1978,1979,A,2633,1,0.91508029008029,5.653,5.771438007860366,-8,3,personal
372,93,Nicaragua,Anastasio Somoza Debayle,47,245,245,1972,1973,A,2633,0,1.0097090757238307,5.803,5.583424877659128,-8,0,personal
372,93,Nicaragua,Anastasio Somoza Debayle,48,610,610,1973,1974,A,2633,0,1.037119780030933,6.035,5.614371858155523,-8,0,personal
372,93,Nicaragua,Anastasio Somoza Debayle,49,975,975,1974,1975,A,2633,0,1.0590676022129268,6.279,5.6470357407703125,-8,0,personal
372,93,Nicaragua,Anastasio Somoza Debayle,50,1340,1340,1975,1976,A,2633,0,1.0385023545798235,6.263,5.674758662615209,-8,0,personal
372,93,Nicaragua,Anastasio Somoza Debayle,51,1705,1705,1976,1977,A,2633,0,1.0344827586206897,6.36,5.710946749840219,-8,0,personal
372,93,Nicaragua,Anastasio Somoza Debayle,52,2070,2070,1977,1978,A,2633,0,1.0126319155740326,6.333,5.749934240677345,-8,0,personal
372,93,Nicaragua,Anastasio Somoza Debayle,53,2435,2633,1978,1979,A,2633,1,0.91508029008029,5.653,5.771438007860366,-8,3,personal
373,93,Nicaragua,Anastasio Somoza Debayle,47,245,245,1972,1973,A,2633,0,1.0097090757238307,5.803,5.583424877659128,-8,0,personal
373,93,Nicaragua,Anastasio Somoza Debayle,48,610,610,1973,1974,A,2633,0,1.037119780030933,6.035,5.614371858155523,-8,0,personal
373,93,Nicaragua,Anastasio Somoza Debayle,49,975,975,1974,1975,A,2633,0,1.0590676022129268,6.279,5.6470357407703125,-8,0,personal
373,93,Nicaragua,Anastasio Somoza Debayle,50,1340,1340,1975,1976,A,2633,0,1.0385023545798235,6.263,5.674758662615209,-8,0,personal
373,93,Nicaragua,Anastasio Somoza Debayle,51,1705,1705,1976,1977,A,2633,0,1.0344827586206897,6.36,5.710946749840219,-8,0,personal
373,93,Nicaragua,Anastasio Somoza Debayle,52,2070,2070,1977,1978,A,2633,0,1.0126319155740326,6.333,5.749934240677345,-8,0,personal
373,93,Nicaragua,Anastasio Somoza Debayle,53,2435,2633,1978,1979,A,2633,1,0.91508029008029,5.653,5.771438007860366,-8,3,personal
374,93,Nicaragua,Anastasio Somoza Debayle,47,245,245,1972,1973,A,2633,0,1.0097090757238307,5.803,5.583424877659128,-8,0,personal
374,93,Nicaragua,Anastasio Somoza Debayle,48,610,610,1973,1974,A,2633,0,1.037119780030933,6.035,5.614371858155523,-8,0,personal
374,93,Nicaragua,Anastasio Somoza Debayle,49,975,975,1974,1975,A,2633,0,1.0590676022129268,6.279,5.6470357407703125,-8,0,personal
374,93,Nicaragua,Anastasio Somoza Debayle,50,1340,1340,1975,1976,A,2633,0,1.0385023545798235,6.263,5.674758662615209,-8,0,personal
374,93,Nicaragua,Anastasio Somoza Debayle,51,1705,1705,1976,1977,A,2633,0,1.0344827586206897,6.36,5.710946749840219,-8,0,personal
374,93,Nicaragua,Anastasio Somoza Debayle,52,2070,2070,1977,1978,A,2633,0,1.0126319155740326,6.333,5.749934240677345,-8,0,personal
374,93,Nicaragua,Anastasio Somoza Debayle,53,2435,2633,1978,1979,A,2633,1,0.91508029008029,5.653,5.771438007860366,-8,3,personal
375,93,Nicaragua,Anastasio Somoza Debayle,47,245,245,1972,1973,A,2633,0,1.0097090757238307,5.803,5.583424877659128,-8,0,personal
375,93,Nicaragua,Anastasio Somoza Debayle,48,610,610,1973,1974,A,2633,0,1.037119780030933,6.035,5.614371858155523,-8,0,personal
375,93,Nicaragua,Anastasio Somoza Debayle,49,975,975,1974,1975,A,2633,0,1.0590676022129268,6.279,5.6470357407703125,-8,0,personal
375,93,Nicaragua,Anastasio Somoza Debayle,50,1340,1340,1975,1976,A,2633,0,1.0385023545798235,6.263,5.674758662615209,-8,0,personal
375,93,Nicaragua,Anastasio Somoza Debayle,51,1705,1705,1976,1977,A,2633,0,1.0344827586206897,6.36,5.710946749840219,-8,0,personal
375,93,Nicaragua,Anastasio Somoza Debayle,52,2070,2070,1977,1978,A,2633,0,1.0126319155740326,6.333,5.749934240677345,-8,0,personal
375,93,Nicaragua,Anastasio Somoza Debayle,53,2435,2633,1978,1979,A,2633,1,0.91508029008029,5.653,5.771438007860366,-8,3,personal
376,93,Nicaragua,Anastasio Somoza Debayle,47,245,245,1972,1973,A,2633,0,1.0097090757238307,5.803,5.583424877659128,-8,0,personal
376,93,Nicaragua,Anastasio Somoza Debayle,48,610,610,1973,1974,A,2633,0,1.037119780030933,6.035,5.614371858155523,-8,0,personal
376,93,Nicaragua,Anastasio Somoza Debayle,49,975,975,1974,1975,A,2633,0,1.0590676022129268,6.279,5.6470357407703125,-8,0,personal
376,93,Nicaragua,Anastasio Somoza Debayle,50,1340,1340,1975,1976,A,2633,0,1.0385023545798235,6.263,5.674758662615209,-8,0,personal
376,93,Nicaragua,Anastasio Somoza Debayle,51,1705,1705,1976,1977,A,2633,0,1.0344827586206897,6.36,5.710946749840219,-8,0,personal
376,93,Nicaragua,Anastasio Somoza Debayle,52,2070,2070,1977,1978,A,2633,0,1.0126319155740326,6.333,5.749934240677345,-8,0,personal
376,93,Nicaragua,Anastasio Somoza Debayle,53,2435,2633,1978,1979,A,2633,1,0.91508029008029,5.653,5.771438007860366,-8,3,personal
377,93,Nicaragua,Anastasio Somoza Debayle,47,245,245,1972,1973,A,2633,0,1.0097090757238307,5.803,5.583424877659128,-8,0,personal
377,93,Nicaragua,Anastasio Somoza Debayle,48,610,610,1973,1974,A,2633,0,1.037119780030933,6.035,5.614371858155523,-8,0,personal
377,93,Nicaragua,Anastasio Somoza Debayle,49,975,975,1974,1975,A,2633,0,1.0590676022129268,6.279,5.6470357407703125,-8,0,personal
377,93,Nicaragua,Anastasio Somoza Debayle,50,1340,1340,1975,1976,A,2633,0,1.0385023545798235,6.263,5.674758662615209,-8,0,personal
377,93,Nicaragua,Anastasio Somoza Debayle,51,1705,1705,1976,1977,A,2633,0,1.0344827586206897,6.36,5.710946749840219,-8,0,personal
377,93,Nicaragua,Anastasio Somoza Debayle,52,2070,2070,1977,1978,A,2633,0,1.0126319155740326,6.333,5.749934240677345,-8,0,personal
377,93,Nicaragua,Anastasio Somoza Debayle,53,2435,2633,1978,1979,A,2633,1,0.91508029008029,5.653,5.771438007860366,-8,3,personal
378,93,Nicaragua,Anastasio Somoza Debayle,47,245,245,1972,1973,A,2633,0,1.0097090757238307,5.803,5.583424877659128,-8,0,personal
378,93,Nicaragua,Anastasio Somoza Debayle,48,610,610,1973,1974,A,2633,0,1.037119780030933,6.035,5.614371858155523,-8,0,personal
378,93,Nicaragua,Anastasio Somoza Debayle,49,975,975,1974,1975,A,2633,0,1.0590676022129268,6.279,5.6470357407703125,-8,0,personal
378,93,Nicaragua,Anastasio Somoza Debayle,50,1340,1340,1975,1976,A,2633,0,1.0385023545798235,6.263,5.674758662615209,-8,0,personal
378,93,Nicaragua,Anastasio Somoza Debayle,51,1705,1705,1976,1977,A,2633,0,1.0344827586206897,6.36,5.710946749840219,-8,0,personal
378,93,Nicaragua,Anastasio Somoza Debayle,52,2070,2070,1977,1978,A,2633,0,1.0126319155740326,6.333,5.749934240677345,-8,0,personal
378,93,Nicaragua,Anastasio Somoza Debayle,53,2435,2633,1978,1979,A,2633,1,0.91508029008029,5.653,5.771438007860366,-8,3,personal
379,93,Nicaragua,Anastasio Somoza Debayle,47,245,245,1972,1973,A,2633,0,1.0097090757238307,5.803,5.583424877659128,-8,0,personal
379,93,Nicaragua,Anastasio Somoza Debayle,48,610,610,1973,1974,A,2633,0,1.037119780030933,6.035,5.614371858155523,-8,0,personal
379,93,Nicaragua,Anastasio Somoza Debayle,49,975,975,1974,1975,A,2633,0,1.0590676022129268,6.279,5.6470357407703125,-8,0,personal
379,93,Nicaragua,Anastasio Somoza Debayle,50,1340,1340,1975,1976,A,2633,0,1.0385023545798235,6.263,5.674758662615209,-8,0,personal
379,93,Nicaragua,Anastasio Somoza Debayle,51,1705,1705,1976,1977,A,2633,0,1.0344827586206897,6.36,5.710946749840219,-8,0,personal
379,93,Nicaragua,Anastasio Somoza Debayle,52,2070,2070,1977,1978,A,2633,0,1.0126319155740326,6.333,5.749934240677345,-8,0,personal
379,93,Nicaragua,Anastasio Somoza Debayle,53,2435,2633,1978,1979,A,2633,1,0.91508029008029,5.653,5.771438007860366,-8,3,personal
380,93,Nicaragua,Anastasio Somoza Debayle,47,245,245,1972,1973,A,2633,0,1.0097090757238307,5.803,5.583424877659128,-8,0,personal
380,93,Nicaragua,Anastasio Somoza Debayle,48,610,610,1973,1974,A,2633,0,1.037119780030933,6.035,5.614371858155523,-8,0,personal
380,93,Nicaragua,Anastasio Somoza Debayle,49,975,975,1974,1975,A,2633,0,1.0590676022129268,6.279,5.6470357407703125,-8,0,personal
380,93,Nicaragua,Anastasio Somoza Debayle,50,1340,1340,1975,1976,A,2633,0,1.0385023545798235,6.263,5.674758662615209,-8,0,personal
380,93,Nicaragua,Anastasio Somoza Debayle,51,1705,1705,1976,1977,A,2633,0,1.0344827586206897,6.36,5.710946749840219,-8,0,personal
380,93,Nicaragua,Anastasio Somoza Debayle,52,2070,2070,1977,1978,A,2633,0,1.0126319155740326,6.333,5.749934240677345,-8,0,personal
380,93,Nicaragua,Anastasio Somoza Debayle,53,2435,2633,1978,1979,A,2633,1,0.91508029008029,5.653,5.771438007860366,-8,3,personal
381,93,Nicaragua,Anastasio Somoza Debayle,47,245,245,1972,1973,A,2633,0,1.0097090757238307,5.803,5.583424877659128,-8,0,personal
381,93,Nicaragua,Anastasio Somoza Debayle,48,610,610,1973,1974,A,2633,0,1.037119780030933,6.035,5.614371858155523,-8,0,personal
381,93,Nicaragua,Anastasio Somoza Debayle,49,975,975,1974,1975,A,2633,0,1.0590676022129268,6.279,5.6470357407703125,-8,0,personal
381,93,Nicaragua,Anastasio Somoza Debayle,50,1340,1340,1975,1976,A,2633,0,1.0385023545798235,6.263,5.674758662615209,-8,0,personal
381,93,Nicaragua,Anastasio Somoza Debayle,51,1705,1705,1976,1977,A,2633,0,1.0344827586206897,6.36,5.710946749840219,-8,0,personal
381,93,Nicaragua,Anastasio Somoza Debayle,52,2070,2070,1977,1978,A,2633,0,1.0126319155740326,6.333,5.749934240677345,-8,0,personal
381,93,Nicaragua,Anastasio Somoza Debayle,53,2435,2633,1978,1979,A,2633,1,0.91508029008029,5.653,5.771438007860366,-8,3,personal
382,93,Nicaragua,Anastasio Somoza Debayle,47,245,245,1972,1973,A,2633,0,1.0097090757238307,5.803,5.583424877659128,-8,0,personal
382,93,Nicaragua,Anastasio Somoza Debayle,48,610,610,1973,1974,A,2633,0,1.037119780030933,6.035,5.614371858155523,-8,0,personal
382,93,Nicaragua,Anastasio Somoza Debayle,49,975,975,1974,1975,A,2633,0,1.0590676022129268,6.279,5.6470357407703125,-8,0,personal
382,93,Nicaragua,Anastasio Somoza Debayle,50,1340,1340,1975,1976,A,2633,0,1.0385023545798235,6.263,5.674758662615209,-8,0,personal
382,93,Nicaragua,Anastasio Somoza Debayle,51,1705,1705,1976,1977,A,2633,0,1.0344827586206897,6.36,5.710946749840219,-8,0,personal
382,93,Nicaragua,Anastasio Somoza Debayle,52,2070,2070,1977,1978,A,2633,0,1.0126319155740326,6.333,5.749934240677345,-8,0,personal
382,93,Nicaragua,Anastasio Somoza Debayle,53,2435,2633,1978,1979,A,2633,1,0.91508029008029,5.653,5.771438007860366,-8,3,personal
383,93,Nicaragua,Anastasio Somoza Debayle,47,245,245,1972,1973,A,2633,0,1.0097090757238307,5.803,5.583424877659128,-8,0,personal
383,93,Nicaragua,Anastasio Somoza Debayle,48,610,610,1973,1974,A,2633,0,1.037119780030933,6.035,5.614371858155523,-8,0,personal
383,93,Nicaragua,Anastasio Somoza Debayle,49,975,975,1974,1975,A,2633,0,1.0590676022129268,6.279,5.6470357407703125,-8,0,personal
383,93,Nicaragua,Anastasio Somoza Debayle,50,1340,1340,1975,1976,A,2633,0,1.0385023545798235,6.263,5.674758662615209,-8,0,personal
383,93,Nicaragua,Anastasio Somoza Debayle,51,1705,1705,1976,1977,A,2633,0,1.0344827586206897,6.36,5.710946749840219,-8,0,personal
383,93,Nicaragua,Anastasio Somoza Debayle,52,2070,2070,1977,1978,A,2633,0,1.0126319155740326,6.333,5.749934240677345,-8,0,personal
383,93,Nicaragua,Anastasio Somoza Debayle,53,2435,2633,1978,1979,A,2633,1,0.91508029008029,5.653,5.771438007860366,-8,3,personal
384,93,Nicaragua,Anastasio Somoza Debayle,47,245,245,1972,1973,A,2633,0,1.0097090757238307,5.803,5.583424877659128,-8,0,personal
384,93,Nicaragua,Anastasio Somoza Debayle,48,610,610,1973,1974,A,2633,0,1.037119780030933,6.035,5.614371858155523,-8,0,personal
384,93,Nicaragua,Anastasio Somoza Debayle,49,975,975,1974,1975,A,2633,0,1.0590676022129268,6.279,5.6470357407703125,-8,0,personal
384,93,Nicaragua,Anastasio Somoza Debayle,50,1340,1340,1975,1976,A,2633,0,1.0385023545798235,6.263,5.674758662615209,-8,0,personal
384,93,Nicaragua,Anastasio Somoza Debayle,51,1705,1705,1976,1977,A,2633,0,1.0344827586206897,6.36,5.710946749840219,-8,0,personal
384,93,Nicaragua,Anastasio Somoza Debayle,52,2070,2070,1977,1978,A,2633,0,1.0126319155740326,6.333,5.749934240677345,-8,0,personal
384,93,Nicaragua,Anastasio Somoza Debayle,53,2435,2633,1978,1979,A,2633,1,0.91508029008029,5.653,5.771438007860366,-8,3,personal
385,93,Nicaragua,Anastasio Somoza Debayle,47,245,245,1972,1973,A,2633,0,1.0097090757238307,5.803,5.583424877659128,-8,0,personal
385,93,Nicaragua,Anastasio Somoza Debayle,48,610,610,1973,1974,A,2633,0,1.037119780030933,6.035,5.614371858155523,-8,0,personal
385,93,Nicaragua,Anastasio Somoza Debayle,49,975,975,1974,1975,A,2633,0,1.0590676022129268,6.279,5.6470357407703125,-8,0,personal
385,93,Nicaragua,Anastasio Somoza Debayle,50,1340,1340,1975,1976,A,2633,0,1.0385023545798235,6.263,5.674758662615209,-8,0,personal
385,93,Nicaragua,Anastasio Somoza Debayle,51,1705,1705,1976,1977,A,2633,0,1.0344827586206897,6.36,5.710946749840219,-8,0,personal
385,93,Nicaragua,Anastasio Somoza Debayle,52,2070,2070,1977,1978,A,2633,0,1.0126319155740326,6.333,5.749934240677345,-8,0,personal
385,93,Nicaragua,Anastasio Somoza Debayle,53,2435,2633,1978,1979,A,2633,1,0.91508029008029,5.653,5.771438007860366,-8,3,personal
386,93,Nicaragua,Anastasio Somoza Debayle,47,245,245,1972,1973,A,2633,0,1.0097090757238307,5.803,5.583424877659128,-8,0,personal
386,93,Nicaragua,Anastasio Somoza Debayle,48,610,610,1973,1974,A,2633,0,1.037119780030933,6.035,5.614371858155523,-8,0,personal
386,93,Nicaragua,Anastasio Somoza Debayle,49,975,975,1974,1975,A,2633,0,1.0590676022129268,6.279,5.6470357407703125,-8,0,personal
386,93,Nicaragua,Anastasio Somoza Debayle,50,1340,1340,1975,1976,A,2633,0,1.0385023545798235,6.263,5.674758662615209,-8,0,personal
386,93,Nicaragua,Anastasio Somoza Debayle,51,1705,1705,1976,1977,A,2633,0,1.0344827586206897,6.36,5.710946749840219,-8,0,personal
386,93,Nicaragua,Anastasio Somoza Debayle,52,2070,2070,1977,1978,A,2633,0,1.0126319155740326,6.333,5.749934240677345,-8,0,personal
386,93,Nicaragua,Anastasio Somoza Debayle,53,2435,2633,1978,1979,A,2633,1,0.91508029008029,5.653,5.771438007860366,-8,3,personal
387,93,Nicaragua,Anastasio Somoza Debayle,47,245,245,1972,1973,A,2633,0,1.0097090757238307,5.803,5.583424877659128,-8,0,personal
387,93,Nicaragua,Anastasio Somoza Debayle,48,610,610,1973,1974,A,2633,0,1.037119780030933,6.035,5.614371858155523,-8,0,personal
387,93,Nicaragua,Anastasio Somoza Debayle,49,975,975,1974,1975,A,2633,0,1.0590676022129268,6.279,5.6470357407703125,-8,0,personal
387,93,Nicaragua,Anastasio Somoza Debayle,50,1340,1340,1975,1976,A,2633,0,1.0385023545798235,6.263,5.674758662615209,-8,0,personal
387,93,Nicaragua,Anastasio Somoza Debayle,51,1705,1705,1976,1977,A,2633,0,1.0344827586206897,6.36,5.710946749840219,-8,0,personal
387,93,Nicaragua,Anastasio Somoza Debayle,52,2070,2070,1977,1978,A,2633,0,1.0126319155740326,6.333,5.749934240677345,-8,0,personal
387,93,Nicaragua,Anastasio Somoza Debayle,53,2435,2633,1978,1979,A,2633,1,0.91508029008029,5.653,5.771438007860366,-8,3,personal
388,93,Nicaragua,Anastasio Somoza Debayle,47,245,245,1972,1973,A,2633,0,1.0097090757238307,5.803,5.583424877659128,-8,0,personal
388,93,Nicaragua,Anastasio Somoza Debayle,48,610,610,1973,1974,A,2633,0,1.037119780030933,6.035,5.614371858155523,-8,0,personal
388,93,Nicaragua,Anastasio Somoza Debayle,49,975,975,1974,1975,A,2633,0,1.0590676022129268,6.279,5.6470357407703125,-8,0,personal
388,93,Nicaragua,Anastasio Somoza Debayle,50,1340,1340,1975,1976,A,2633,0,1.0385023545798235,6.263,5.674758662615209,-8,0,personal
388,93,Nicaragua,Anastasio Somoza Debayle,51,1705,1705,1976,1977,A,2633,0,1.0344827586206897,6.36,5.710946749840219,-8,0,personal
388,93,Nicaragua,Anastasio Somoza Debayle,52,2070,2070,1977,1978,A,2633,0,1.0126319155740326,6.333,5.749934240677345,-8,0,personal
