id,ccode,country,leader,age,tstart,tstop,group,survival_days,status,GDP_trend,GDP_pc,pop_log,polity5,violence
96,436,Niger,Kountche,49,1980,1981,B,4955,0,1.0901305629650426,1.553,6.481514340168943,-7,0
96,436,Niger,Kountche,50,1981,1982,B,4955,0,1.0276868521549372,1.507,6.506868673516138,-7,0
96,436,Niger,Kountche,51,1982,1983,B,4955,0,0.968086526906129,1.45,6.534590841823626,-7,0
96,436,Niger,Kountche,52,1983,1984,B,4955,0,0.9047492703634917,1.364,6.561524179176652,-7,0
96,436,Niger,Kountche,53,1984,1985,B,4955,0,0.8082099596231495,1.201,6.578767761833562,-7,0
96,436,Niger,Kountche,54,1985,1986,B,4955,0,0.8275618374558305,1.171,6.608939455711925,-7,0
96,436,Niger,Kountche,55,1986,1987,B,4955,0,0.8620947258329598,1.154,6.63728424326071,-7,0
97,436,Niger,Mainassara,47,1996,1997,B,1170,0,0.9396774835755525,0.944,6.960601966230025,-3,1
97,436,Niger,Mainassara,48,1997,1998,B,1170,0,0.9537395557367028,0.936,6.992539344019728,-3,1
97,436,Niger,Mainassara,49,1998,1999,B,1170,1,1.0031120331950207,0.967,7.031745675714505,-3,0
98,436,Niger,Wanke,45,1999,1999,B,255,0,0.9958246346555324,0.954,7.06542803472598,5,0
99,436,Niger,Djibo,45,2010,2011,B,423,0,1.0425844346549191,0.994,7.461755902778351,3,0
101,437,Ivory Coast,Guei,58,1999,2000,B,305,1,1.0258322864321607,2.613,7.467481346550823,-1,0
102,437,Ivory Coast,Laurent Gbagbo,63,2008,2009,A,897,0,1.0053466561486546,2.294,7.677458326013449,4,0
102,437,Ivory Coast,Laurent Gbagbo,64,2009,2010,A,897,0,1.033086941217881,2.348,7.7042218435071925,4,0
102,437,Ivory Coast,Laurent Gbagbo,65,2010,2011,A,897,1,1.0585763068032574,2.418,7.731724560347767,4,0
103,438,Guinea,Conte,61,1995,1996,A,5012,0,1.0313901345291479,1.886,6.702926729389828,-1,0
103,438,Guinea,Conte,62,1996,1997,A,5012,0,1.0480278170161903,1.929,6.728373795932574,-1,0
103,438,Guinea,Conte,63,1997,1998,A,5012,0,1.0420916997745087,1.941,6.745940807178118,-1,0
103,438,Guinea,Conte,64,1998,1999,A,5012,0,1.0260345010053975,1.939,6.766199779143961,-1,0
103,438,Guinea,Conte,65,1999,2000,A,5012,0,1.0103654067636896,1.93,6.785560525996145,-1,0
103,438,Guinea,Conte,66,2000,2001,A,5012,0,0.9937662337662337,1.913,6.8012318651980905,-1,1
103,438,Guinea,Conte,67,2001,2002,A,5012,0,0.9858060505594695,1.903,6.8138038756228445,-1,1
103,438,Guinea,Conte,68,2002,2003,A,5012,0,0.9837938915437356,1.894,6.828735880882052,-1,0
103,438,Guinea,Conte,69,2003,2004,A,5012,0,0.9713957615617497,1.861,6.843090883256026,-1,0
103,438,Guinea,Conte,70,2004,2005,A,5012,0,0.9625302599726345,1.829,6.859222381716737,-1,0
103,438,Guinea,Conte,71,2005,2006,A,5012,0,0.9691489361702128,1.822,6.878368691910709,-1,0
103,438,Guinea,Conte,72,2006,2007,A,5012,0,0.9770114942528736,1.819,6.8966073713200355,-1,0
103,438,Guinea,Conte,73,2007,2008,A,5012,0,1.0059620596205963,1.856,6.914787494890214,-1,0
104,438,Guinea,Sekouba Konate,43,2009,2010,B,381,0,1.0052162573353618,1.85,6.958859905573038,-1,0
107,439,Burkina Faso,Lamizana,58,1974,1975,B,2482,0,0.9920920201294033,1.104,6.422192836708437,-4,0
107,439,Burkina Faso,Lamizana,59,1975,1976,B,2482,0,0.9945945945945945,1.104,6.442353843378646,-4,0
107,439,Burkina Faso,Lamizana,60,1976,1977,B,2482,0,0.9981981981981982,1.108,6.461322853294833,-4,0
107,439,Burkina Faso,Lamizana,61,1977,1978,B,2482,0,1.019967620075553,1.134,6.487228815961109,4,0
107,439,Burkina Faso,Lamizana,62,1978,1979,B,2482,0,1.0634663790003596,1.183,6.509038847243392,4,0
107,439,Burkina Faso,Lamizana,63,1979,1980,B,2482,1,1.0633765311556895,1.198,6.532407069777784,4,0
108,439,Burkina Faso,Zerbo,48,1980,1981,B,712,0,1.0433036493801293,1.195,6.554823321322239,-7,0
108,439,Burkina Faso,Zerbo,49,1981,1982,B,712,1,1.0390168442763836,1.209,6.579612257936287,-7,0
109,439,Burkina Faso,Sankara,34,1983,1984,B,1533,0,0.9883236030025021,1.185,6.621261833167077,-7,0
109,439,Burkina Faso,Sankara,35,1984,1985,B,1533,0,0.9813239953309989,1.177,6.6458929885046185,-7,0
109,439,Burkina Faso,Sankara,36,1985,1986,B,1533,0,1.0215863453815262,1.221,6.672804799403893,-7,0
109,439,Burkina Faso,Sankara,37,1986,1987,B,1533,1,1.0604798400533153,1.273,6.701599121400386,-7,0
112,450,Liberia,Tubman,54,1949,1950,A,8238,0,1.0020242914979758,1.584,4.509870006133767,-6,0
112,450,Liberia,Tubman,55,1950,1951,A,8238,0,1.004427577482606,1.588,4.509804004615708,-6,0
112,450,Liberia,Tubman,56,1951,1952,A,8238,0,1.0082070707070707,1.597,4.515650210549397,-6,0
112,450,Liberia,Tubman,57,1952,1953,A,8238,0,1.0132241813602014,1.609,4.531685096725614,-6,0
112,450,Liberia,Tubman,58,1953,1954,A,8238,0,1.0224704996233995,1.629,4.550967399973775,-6,0
112,450,Liberia,Tubman,59,1954,1955,A,8238,0,1.0359685275384038,1.659,4.57621500153267,-6,0
112,450,Liberia,Tubman,60,1955,1956,A,8238,0,1.0368720613709477,1.676,4.5992325933213385,-6,0
112,450,Liberia,Tubman,61,1956,1957,A,8238,0,1.0422276621787028,1.703,4.626070250095833,-6,0
112,450,Liberia,Tubman,62,1957,1958,A,8238,0,1.041565973900435,1.724,4.650267826891124,-6,0
112,450,Liberia,Tubman,63,1958,1959,A,8238,0,1.0427839351686332,1.75,4.676271499814146,-6,0
112,450,Liberia,Tubman,64,1959,1960,A,8238,0,1.036184210526316,1.764,4.706516656133848,-6,0
112,450,Liberia,Tubman,65,1960,1961,A,8238,0,1.029360566322386,1.774,4.740775676184387,-6,0
112,450,Liberia,Tubman,66,1961,1962,A,8238,0,1.0218014916810096,1.781,4.770065788958668,-6,0
112,450,Liberia,Tubman,67,1962,1963,A,8238,0,1.0275218924144205,1.807,4.79734305883242,-6,0
112,450,Liberia,Tubman,68,1963,1964,A,8238,0,1.0466426318161335,1.858,4.822303713234089,-6,0
112,450,Liberia,Tubman,69,1964,1965,A,8238,0,1.0919412288512913,1.962,4.856411278246644,-6,0
112,450,Liberia,Tubman,70,1965,1966,A,8238,0,1.1097800043563493,2.038,4.881535970091396,-6,0
112,450,Liberia,Tubman,71,1966,1967,A,8238,0,1.1443997459242008,2.162,4.906725577372379,-6,0
112,450,Liberia,Tubman,72,1967,1968,A,8238,0,1.1325938740205557,2.226,4.933286177668651,-6,0
112,450,Liberia,Tubman,73,1968,1969,A,8238,0,1.1238532110091743,2.303,4.961276968553714,-6,0
112,450,Liberia,Tubman,74,1969,1970,A,8238,0,1.1177626040594895,2.39,4.9888326681354105,-6,0
112,450,Liberia,Tubman,75,1970,1971,A,8238,0,1.0864286356686754,2.416,5.014169043044395,-6,0
113,450,Liberia,Doe,29,1980,1981,B,3802,0,0.9006503508471675,2.105,5.2945452610952435,-7,0
113,450,Liberia,Doe,30,1981,1982,B,3802,0,0.8471237194641451,1.935,5.320338120217303,-7,0
113,450,Liberia,Doe,31,1982,1983,B,3802,0,0.8377368804664723,1.839,5.353629076279109,-7,0
113,450,Liberia,Doe,32,1983,1984,B,3802,0,0.8434483417757813,1.765,5.380915268468952,-7,0
113,450,Liberia,Doe,33,1984,1985,B,3802,0,0.8551501061356515,1.692,5.4047877660568515,-6,0
113,450,Liberia,Doe,34,1985,1986,B,3802,0,0.8751071122536418,1.634,5.427361205146943,-6,2
113,450,Liberia,Doe,35,1986,1987,B,3802,0,0.8939650310208687,1.585,5.445641944318584,-6,0
113,450,Liberia,Doe,36,1987,1988,B,3802,0,0.9154433352906636,1.559,5.46146035128283,-6,0
113,450,Liberia,Doe,37,1988,1989,B,3802,0,0.9095324833029751,1.498,5.471884044318129,-6,0
113,450,Liberia,Doe,38,1989,1990,B,3802,1,0.8396084337349399,1.338,5.469973920504961,-6,0
114,451,Sierra Leone,Stevens,73,1978,1979,A,2780,0,0.9720489143998003,1.558,5.8236522205065855,-7,0
114,451,Sierra Leone,Stevens,74,1979,1980,A,2780,0,0.9935776350585569,1.578,5.8409729978229254,-7,0
114,451,Sierra Leone,Stevens,75,1980,1981,A,2780,0,1.0034250919700622,1.582,5.861338777332564,-7,0
114,451,Sierra Leone,Stevens,76,1981,1982,A,2780,0,1.011844116148752,1.589,5.885995692248343,-7,0
114,451,Sierra Leone,Stevens,77,1982,1983,A,2780,0,1.0194606970236582,1.603,5.910853552990288,-7,0
114,451,Sierra Leone,Stevens,78,1983,1984,A,2780,0,0.9993678887484196,1.581,5.932109899782458,-7,0
114,451,Sierra Leone,Stevens,79,1984,1985,A,2780,0,0.996470439934451,1.581,5.958029266021617,-7,0
115,451,Sierra Leone,Strasser,27,1992,1993,B,1356,0,0.9133247089262613,1.412,6.116249677447751,-7,3
115,451,Sierra Leone,Strasser,28,1993,1994,B,1356,0,0.9356030614937978,1.418,6.113354692585817,-7,3
115,451,Sierra Leone,Strasser,29,1994,1995,B,1356,0,0.9603227975790182,1.428,6.108943091967303,-7,3
115,451,Sierra Leone,Strasser,30,1995,1996,B,1356,1,0.9226557152635183,1.348,6.1021513528652145,-7,3
116,451,Sierra Leone,Koroma,37,1997,1998,B,263,1,0.8096632503660324,1.106,6.095234298170456,5,3
117,452,Ghana,Nkrumah,55,1964,1965,A,705,0,1.0224670421489137,3.304,6.740840820934357,-9,0
117,452,Ghana,Nkrumah,56,1965,1966,A,705,1,0.9893441117031049,3.231,6.770214717512487,-9,0
118,452,Ghana,Ankrah,51,1966,1967,B,1134,0,0.9616679933868104,3.141,6.793889809632354,-4,0
118,452,Ghana,Ankrah,52,1967,1968,B,1134,0,0.9429135071820481,3.059,6.8179684175328115,-4,0
118,452,Ghana,Ankrah,53,1968,1969,B,1134,0,0.9510140405616224,3.048,6.841993610104265,-4,0
119,452,Ghana,Acheampong,41,1972,1973,B,2365,0,1.0078426411991652,3.187,6.9199674064793735,-7,0
119,452,Ghana,Acheampong,42,1973,1974,B,2365,0,1.0050818746470922,3.204,6.956720665894406,-7,0
119,452,Ghana,Acheampong,43,1974,1975,B,2365,0,0.994408201304753,3.201,6.985438281663522,-7,0
119,452,Ghana,Acheampong,44,1975,1976,B,2365,0,0.9185945812198442,2.97,7.003820628119765,-7,0
119,452,Ghana,Acheampong,45,1976,1977,B,2365,0,0.8840388007054673,2.807,7.022462477988097,-7,0
119,452,Ghana,Acheampong,46,1977,1978,B,2365,1,0.9180818530808772,2.822,7.046446213250201,-7,0
120,452,Ghana,Limann,45,1979,1980,B,829,0,0.940404592673592,2.752,7.0840310970718425,5,0
120,452,Ghana,Limann,46,1980,1981,B,829,1,0.9335119509271664,2.648,7.107886465299035,5,0
121,452,Ghana,Rawlings,34,1981,1982,B,6947,0,0.9032537334968618,2.504,7.1278269167977975,5,1
121,452,Ghana,Rawlings,35,1982,1983,B,6947,0,0.8515267738604515,2.309,7.150098923163934,-7,0
121,452,Ghana,Rawlings,36,1983,1984,B,6947,0,0.834419317746263,2.177,7.186371379420171,-7,0
121,452,Ghana,Rawlings,37,1984,1985,B,6947,0,0.8861985472154964,2.196,7.225279123344507,-7,0
121,452,Ghana,Rawlings,38,1985,1986,B,6947,0,0.939242859557208,2.223,7.260095240446861,-7,0
121,452,Ghana,Rawlings,39,1986,1987,B,6947,0,0.9891313875010956,2.257,7.292886378636158,-7,0
121,452,Ghana,Rawlings,40,1987,1988,B,6947,0,1.029385414800215,2.298,7.320939187025097,-7,0
121,452,Ghana,Rawlings,41,1988,1989,B,6947,0,1.0577526679221594,2.359,7.346965882145337,-7,0
121,452,Ghana,Rawlings,42,1989,1990,B,6947,0,1.056648724962499,2.395,7.372819856166201,-7,0
121,452,Ghana,Rawlings,43,1990,1991,B,6947,0,1.0609608047173085,2.447,7.399311841080488,-7,0
121,452,Ghana,Rawlings,44,1991,1992,B,6947,0,1.0632868322558693,2.5,7.428117484652667,-4,0
121,452,Ghana,Rawlings,45,1992,1993,B,6947,0,1.0438369864155346,2.505,7.4496568060368835,-1,0
121,452,Ghana,Rawlings,46,1993,1994,B,6947,0,1.0249057840406357,2.502,7.47248141538645,-1,0
121,452,Ghana,Rawlings,47,1994,1995,B,6947,0,1.025589116527654,2.533,7.49726434858217,-1,1
121,452,Ghana,Rawlings,48,1995,1996,B,6947,0,1.0310723152078163,2.575,7.52196747145394,-1,0
121,452,Ghana,Rawlings,49,1996,1997,B,6947,0,1.039635354736425,2.623,7.545354865282442,2,0
121,452,Ghana,Rawlings,50,1997,1998,B,6947,0,1.05668079761344,2.692,7.566360185406218,2,0
121,452,Ghana,Rawlings,51,1998,1999,B,6947,0,1.0591876208897486,2.738,7.586885681889866,2,0
121,452,Ghana,Rawlings,52,1999,2000,B,6947,0,1.0645087759288807,2.802,7.608837394512009,2,0
121,452,Ghana,Rawlings,53,2000,2001,B,6947,0,1.0681310498883099,2.869,7.632483003094443,2,0
122,461,Togo,Grunitzky,50,1963,1964,B,1458,0,1.114171256885328,1.335,5.153251131251407,-6,0
122,461,Togo,Grunitzky,51,1964,1965,B,1458,0,1.1667744020685196,1.444,5.180569330279168,-6,0
122,461,Togo,Grunitzky,52,1965,1966,B,1458,0,1.214649976819657,1.572,5.2109441059045976,-6,0
122,461,Togo,Grunitzky,53,1966,1967,B,1458,1,1.2197433654126568,1.673,5.242767658047504,-6,0
123,461,Togo,Eyadema,42,1979,1980,A,9429,0,1.051707628471114,1.977,5.64141758945947,-7,0
123,461,Togo,Eyadema,43,1980,1981,A,9429,0,1.0109635251950242,1.918,5.669432546612789,-7,0
123,461,Togo,Eyadema,44,1981,1982,A,9429,0,0.9321768209844289,1.784,5.695877982979539,-7,0
123,461,Togo,Eyadema,45,1982,1983,A,9429,0,0.878130566907681,1.676,5.731040898427028,-7,0
123,461,Togo,Eyadema,46,1983,1984,A,9429,0,0.8450326867431143,1.577,5.766581984589916,-7,0
123,461,Togo,Eyadema,47,1984,1985,A,9429,0,0.8682266009852216,1.551,5.8017618163491695,-7,0
123,461,Togo,Eyadema,48,1985,1986,A,9429,0,0.9046555372678109,1.539,5.837654642543571,-7,0
123,461,Togo,Eyadema,49,1986,1987,A,9429,0,0.936384889873262,1.522,5.872024827408098,-7,0
123,461,Togo,Eyadema,50,1987,1988,A,9429,0,0.9535918626827719,1.5,5.903744737420975,-7,0
123,461,Togo,Eyadema,51,1988,1989,A,9429,0,0.9968786578228638,1.533,5.940223882914386,-7,0
123,461,Togo,Eyadema,52,1989,1990,A,9429,0,1.0045781556572924,1.536,5.973387130779186,-7,0
123,461,Togo,Eyadema,53,1990,1991,A,9429,0,0.9960681520314548,1.52,6.0019840228981325,-7,0
123,461,Togo,Eyadema,54,1991,1992,A,9429,0,0.9584811457101564,1.459,6.027692806565259,-5,0
123,461,Togo,Eyadema,55,1992,1993,A,9429,0,0.9121621621621622,1.377,6.046674536222918,-5,0
123,461,Togo,Eyadema,56,1993,1994,A,9429,0,0.8471380471380471,1.258,6.052667825000103,-2,0
123,461,Togo,Eyadema,57,1994,1995,A,9429,0,0.9111888111888112,1.303,6.085016363715622,-2,0
123,461,Togo,Eyadema,58,1995,1996,A,9429,0,0.9700737313864393,1.342,6.115340096763523,-2,0
123,461,Togo,Eyadema,59,1996,1997,A,9429,0,1.0491170796854132,1.414,6.152592259311601,-2,0
123,461,Togo,Eyadema,60,1997,1998,A,9429,0,1.0882880191216016,1.457,6.186883293379191,-2,0
123,461,Togo,Eyadema,61,1998,1999,A,9429,0,1.0400059049306172,1.409,6.21232349069221,-2,0
123,461,Togo,Eyadema,62,1999,2000,A,9429,0,1.0028880866425993,1.389,6.244215443174849,-2,0
123,461,Togo,Eyadema,63,2000,2001,A,9429,0,0.9656254457281415,1.354,6.269531794918091,-2,0
123,461,Togo,Eyadema,64,2001,2002,A,9429,0,0.9426171151929374,1.324,6.298811369704266,-2,0
123,461,Togo,Eyadema,65,2002,2003,A,9429,0,0.9541324102120293,1.323,6.329745860648035,-2,0
123,461,Togo,Eyadema,66,2003,2004,A,9429,0,0.9810266215619944,1.334,6.355892359742526,-2,0
123,461,Togo,Eyadema,67,2004,2005,A,9429,0,0.9681737061273052,1.302,6.380964555184207,-2,0
124,471,Cameroon,Biya,50,1983,1984,A,14876,0,1.2076860179885527,2.954,6.936816870256152,-7,0
124,471,Cameroon,Biya,51,1984,1985,A,14876,0,1.1938924269162894,3.112,6.9712576384896074,-9,1
124,471,Cameroon,Biya,52,1985,1986,A,14876,0,1.1531252252901736,3.199,6.999122239962429,-9,0
124,471,Cameroon,Biya,53,1986,1987,A,14876,0,1.0790802401746724,3.163,7.024318014819913,-9,0
124,471,Cameroon,Biya,54,1987,1988,A,14876,0,0.9894875164257556,3.012,7.054044567459213,-9,0
124,471,Cameroon,Biya,55,1988,1989,A,14876,0,0.9209844559585492,2.844,7.080755190592001,-6,0
124,471,Cameroon,Biya,56,1989,1990,A,14876,0,0.8659491193737769,2.655,7.113464532293049,-6,0
124,471,Cameroon,Biya,57,1990,1991,A,14876,0,0.8370873394742152,2.49,7.138766994945191,-3,0
124,471,Cameroon,Biya,58,1991,1992,A,14876,0,0.8239197966676081,2.334,7.1727131003483615,-3,0
124,471,Cameroon,Biya,59,1992,1993,A,14876,0,0.8278965129358832,2.208,7.199102377015117,-5,0
124,471,Cameroon,Biya,60,1993,1994,A,14876,0,0.8415130476418481,2.109,7.228571308584285,-5,0
124,471,Cameroon,Biya,61,1994,1995,A,14876,0,0.8757205832485587,2.066,7.259208312447571,-5,0
124,471,Cameroon,Biya,62,1995,1996,A,14876,0,0.9284375836530739,2.081,7.292653667950285,-5,0
124,471,Cameroon,Biya,63,1996,1997,A,14876,0,0.9798110761252083,2.116,7.322831386449657,-5,0
124,471,Cameroon,Biya,64,1997,1998,A,14876,0,1.0179584120982985,2.154,7.35103434199225,-5,0
124,471,Cameroon,Biya,65,1998,1999,A,14876,0,1.0426562796883907,2.195,7.373981156500977,-5,0
124,471,Cameroon,Biya,66,1999,2000,A,14876,0,1.0572936298529967,2.244,7.399366278544242,-5,0
124,471,Cameroon,Biya,67,2000,2001,A,14876,0,1.0518999073215942,2.27,7.421922314010493,-5,0
124,471,Cameroon,Biya,68,2001,2002,A,14876,0,1.0442663266235541,2.293,7.451251557180526,-5,0
124,471,Cameroon,Biya,69,2002,2003,A,14876,0,1.0465220509143063,2.335,7.475881606464392,-5,0
124,471,Cameroon,Biya,70,2003,2004,A,14876,0,1.0487783364205698,2.378,7.505805756949876,-5,0
124,471,Cameroon,Biya,71,2004,2005,A,14876,0,1.044704861111111,2.407,7.531773685963717,-5,0
124,471,Cameroon,Biya,72,2005,2006,A,14876,0,1.031413164426945,2.41,7.5575136318557545,-4,0
124,471,Cameroon,Biya,73,2006,2007,A,14876,0,1.0259663368011502,2.426,7.585382647884045,-4,0
124,471,Cameroon,Biya,74,2007,2008,A,14876,0,1.0229173636667783,2.446,7.61566052164258,-4,0
124,471,Cameroon,Biya,75,2008,2009,A,14876,0,1.0168227397033232,2.454,7.645505297656953,-4,0
124,471,Cameroon,Biya,76,2009,2010,A,14876,0,1.0096351807625792,2.452,7.672381371601125,-4,0
124,471,Cameroon,Biya,77,2010,2011,A,14876,0,1.0169839186084673,2.479,7.698456937206685,-4,0
124,471,Cameroon,Biya,78,2011,2012,A,14876,0,1.0271681488129232,2.518,7.719762692590755,-4,0
124,471,Cameroon,Biya,79,2012,2013,A,14876,0,1.0397603044780954,2.568,7.749216855635643,-4,0
124,471,Cameroon,Biya,80,2013,2014,A,14876,0,1.0536444551359152,2.628,7.778772456161335,-4,0
124,471,Cameroon,Biya,81,2014,2015,A,14876,0,1.0688018979833926,2.703,7.80710084911405,-4,0
124,471,Cameroon,Biya,82,2015,2016,A,14876,0,1.0755272952853598,2.774,7.8318732975660605,-4,1
124,471,Cameroon,Biya,83,2016,2017,A,14876,0,1.0761125009476158,2.839,7.859025821002315,-4,1
124,471,Cameroon,Biya,84,2017,2018,A,14876,0,1.0790408525754884,2.916,7.882581675850321,-4,2
124,471,Cameroon,Biya,85,2018,2019,A,14876,0,1.0674603174603177,2.959,7.905428374635898,-4,2
125,475,Nigeria,Gowon,32,1966,1967,B,3287,0,0.9867459311957898,2.025,8.584699491837078,-7,9
125,475,Nigeria,Gowon,33,1967,1968,B,3287,0,0.9032758286489629,1.864,8.598174658317415,-7,6
125,475,Nigeria,Gowon,34,1968,1969,B,3287,0,0.9186480644527413,1.87,8.622010399509234,-7,6
125,475,Nigeria,Gowon,35,1969,1970,B,3287,0,1.0742559374686842,2.144,8.652452839746152,-7,6
125,475,Nigeria,Gowon,36,1970,1971,B,3287,0,1.2527439632807824,2.511,8.688357739614183,-7,6
125,475,Nigeria,Gowon,37,1971,1972,B,3287,0,1.3304205876704434,2.771,8.717246278015475,-7,0
125,475,Nigeria,Gowon,38,1972,1973,B,3287,0,1.3198924731182795,2.946,8.741835618854184,-7,0
125,475,Nigeria,Gowon,39,1973,1974,B,3287,0,1.2967652344388172,3.175,8.77388849456663,-7,0
125,475,Nigeria,Gowon,40,1974,1975,B,3287,1,1.2500922713515907,3.387,8.802782575722816,-7,0
126,475,Nigeria,Obasanjo,39,1976,1977,B,1326,0,1.12062380649268,3.521,8.855269997170447,-7,0
126,475,Nigeria,Obasanjo,40,1977,1978,B,1326,0,1.0956865127582018,3.607,8.889999148163524,-7,0
126,475,Nigeria,Obasanjo,41,1978,1979,B,1326,0,1.0387827813795922,3.557,8.921335424911492,7,0
127,475,Nigeria,Buhari,41,1983,1984,B,605,0,0.7823600240818784,2.599,9.039755233199974,7,2
127,475,Nigeria,Buhari,42,1984,1985,B,605,1,0.7721058011755686,2.417,9.06115683544197,-7,2
128,475,Nigeria,Babangida,44,1985,1986,B,2921,0,0.8209621993127146,2.389,9.093513703854546,-7,2
128,475,Nigeria,Babangida,45,1986,1987,B,2921,0,0.7950333580429948,2.145,9.097661699365146,-7,2
128,475,Nigeria,Babangida,46,1987,1988,B,2921,0,0.7833212822366836,1.95,9.104893297016652,-7,2
128,475,Nigeria,Babangida,47,1988,1989,B,2921,0,0.8134782608695653,1.871,9.120790539469178,-7,2
128,475,Nigeria,Babangida,48,1989,1990,B,2921,0,0.8563869290753806,1.845,9.136095913585562,-5,2
128,475,Nigeria,Babangida,49,1990,1991,B,2921,0,0.9205882352941176,1.878,9.160555833580528,-5,2
128,475,Nigeria,Babangida,50,1991,1992,B,2921,0,0.9469501496542471,1.835,9.182475219699501,-5,2
128,475,Nigeria,Babangida,51,1992,1993,B,2921,0,0.9585243629384796,1.798,9.203668464216427,-5,2
129,481,Gabon,Bongo,67,2002,2003,A,2384,0,0.9855985598559857,10.512,4.9109475467089645,-4,0
129,481,Gabon,Bongo,68,2003,2004,A,2384,0,1.0233253814987315,10.81,4.936866751509287,-4,0
129,481,Gabon,Bongo,69,2004,2005,A,2384,0,1.0661146087383964,11.278,4.9672614352269235,-4,0
129,481,Gabon,Bongo,70,2005,2006,A,2384,0,1.1044075749958102,11.862,5.006238977777154,-4,0
129,481,Gabon,Bongo,71,2006,2007,A,2384,0,1.0568787641696538,11.617,5.02970562718668,-4,0
129,481,Gabon,Bongo,72,2007,2008,A,2384,0,1.0297080903725102,11.549,5.057493434378748,-4,0
129,481,Gabon,Bongo,73,2008,2009,A,2384,0,0.9869388612647945,11.274,5.085161274110613,-4,0
131,482,Central African Republic,Bokassa,56,1977,1978,A,993,0,0.9908669179472311,1.367,5.402051059647331,-7,0
131,482,Central African Republic,Bokassa,57,1978,1979,A,993,1,0.982806352906892,1.349,5.426059533898949,-7,0
132,482,Central African Republic,Kolingba,46,1981,1982,B,4434,0,0.9426415094339624,1.249,5.505494124340167,-7,0
132,482,Central African Republic,Kolingba,47,1982,1983,B,4434,0,0.945510360706063,1.232,5.536436226105201,-7,0
132,482,Central African Republic,Kolingba,48,1983,1984,B,4434,0,0.9286833855799373,1.185,5.55980817273881,-7,0
132,482,Central African Republic,Kolingba,49,1984,1985,B,4434,0,0.9660553410553411,1.201,5.590755610463289,-7,0
132,482,Central African Republic,Kolingba,50,1985,1986,B,4434,0,0.9931338891613536,1.215,5.622612187058851,-7,0
132,482,Central African Republic,Kolingba,51,1986,1987,B,4434,0,0.9955606708319631,1.211,5.643285553019084,-7,0
132,482,Central African Republic,Kolingba,52,1987,1988,B,4434,0,0.9612839179351421,1.162,5.664546028045816,-7,0
132,482,Central African Republic,Kolingba,53,1988,1989,B,4434,0,0.9633411449614998,1.151,5.687883418502822,-7,0
132,482,Central African Republic,Kolingba,54,1989,1990,B,4434,0,0.9579124579124578,1.138,5.710446884727181,-7,0
132,482,Central African Republic,Kolingba,55,1990,1991,B,4434,0,0.9341500765696785,1.098,5.733480425792141,-7,0
132,482,Central African Republic,Kolingba,56,1991,1992,B,4434,0,0.9227430555555556,1.063,5.75791074669442,-6,0
132,482,Central African Republic,Kolingba,57,1992,1993,B,4434,0,0.9025302922309336,1.013,5.785088998761825,-6,0
133,483,Chad,Tombalbaye,45,1963,1964,A,4263,0,1.0181392627267407,1.392,5.833868773085969,-8,0
133,483,Chad,Tombalbaye,46,1964,1965,A,4263,0,0.9789047825458748,1.355,5.852978041018054,-9,0
133,483,Chad,Tombalbaye,47,1965,1966,A,4263,0,0.9599019183614597,1.331,5.879574426570325,-9,4
133,483,Chad,Tombalbaye,48,1966,1967,A,4263,0,0.9387695879280324,1.294,5.895132595472566,-9,4
133,483,Chad,Tombalbaye,49,1967,1968,A,4263,0,0.930831493745401,1.265,5.915201562273852,-9,4
133,483,Chad,Tombalbaye,50,1968,1969,A,4263,0,0.9409371704083171,1.249,5.934470825587861,-9,4
133,483,Chad,Tombalbaye,51,1969,1970,A,4263,0,0.964736680012319,1.253,5.957297442934978,-6,4
133,483,Chad,Tombalbaye,52,1970,1971,A,4263,0,0.986389236545682,1.261,5.980668984146776,-6,4
133,483,Chad,Tombalbaye,53,1971,1972,A,4263,0,0.9822840873141411,1.242,6.003464755723416,-6,4
133,483,Chad,Tombalbaye,54,1972,1973,A,4263,0,0.9441786283891547,1.184,6.022694282659679,-6,4
133,483,Chad,Tombalbaye,55,1973,1974,A,4263,0,0.9193730812732266,1.138,6.035952613367655,-8,4
133,483,Chad,Tombalbaye,56,1974,1975,A,4263,1,0.9797630799605134,1.191,6.0644663719920375,-8,4
134,483,Chad,Malloum,43,1975,1976,B,1438,0,1.0430518617021276,1.255,6.094391103087683,-7,4
134,483,Chad,Malloum,44,1976,1977,B,1438,0,1.0374376039933446,1.247,6.117065829359064,-7,4
134,483,Chad,Malloum,45,1977,1978,B,1438,0,0.9866999168744804,1.187,6.137374940265585,-7,4
134,483,Chad,Malloum,46,1978,1979,B,1438,1,0.9214024592888003,1.109,6.156631467581049,-7,4
135,483,Chad,Deby,56,2008,2009,A,4522,0,1.1364562118126271,1.674,7.0721546892671,-2,3
135,483,Chad,Deby,57,2009,2010,A,4522,0,1.0863208746503943,1.709,7.10696672844436,-2,3
135,483,Chad,Deby,58,2010,2011,A,4522,0,1.1242965500367017,1.838,7.14877332543003,-2,3
135,483,Chad,Deby,59,2011,2012,A,4522,0,1.0960765776412196,1.855,7.176533545077147,-2,0
135,483,Chad,Deby,60,2012,2013,A,4522,0,1.0993924108678208,1.918,7.20974476057896,-2,0
135,483,Chad,Deby,61,2013,2014,A,4522,0,1.0707138092061375,1.926,7.228450133270669,-2,0
