"","ccode","year","coup","pre_coups","time_since_last_coup","coup_dummy"
"6515",780,1995,0,0,45,0
"6516",781,1995,0,0,30,0
"6517",790,1995,0,0,45,0
"6518",800,1995,0,8,4,1
"6519",811,1995,0,2,17,1
"6520",812,1995,0,5,22,1
"6521",816,1995,0,0,41,0
"6522",820,1995,0,0,38,0
"6523",830,1995,0,0,30,0
"6524",835,1995,0,0,11,0
"6525",840,1995,0,4,5,1
"6526",850,1995,0,2,29,1
"6527",900,1995,0,0,45,0
"6528",910,1995,0,1,5,1
"6529",920,1995,0,0,45,0
"6530",935,1995,0,0,15,0
"6531",940,1995,0,0,17,0
"6532",950,1995,0,1,8,1
"6533",970,1995,0,0,16,0
"6534",971,1995,0,0,27,0
"6535",972,1995,0,0,25,0
"6536",973,1995,0,0,17,0
"6537",983,1995,0,0,9,0
"6538",986,1995,0,0,1,0
"6539",987,1995,0,0,9,0
"6540",990,1995,0,0,33,0
"6541",2,1996,0,0,46,0
"6542",20,1996,0,0,46,0
"6543",31,1996,0,0,23,0
"6544",40,1996,0,2,39,1
"6545",41,1996,0,8,5,1
"6546",42,1996,0,3,31,1
"6547",51,1996,0,0,34,0
"6548",52,1996,0,0,34,0
"6549",53,1996,0,0,30,0
"6550",54,1996,0,1,15,1
"6551",55,1996,0,2,13,1
"6552",56,1996,0,0,17,0
"6553",57,1996,0,0,17,0
"6554",58,1996,0,0,15,0
"6555",60,1996,0,0,13,0
"6556",70,1996,0,0,46,0
"6557",80,1996,0,0,15,0
"6558",90,1996,0,10,7,1
"6559",91,1996,0,7,18,1
"6560",92,1996,0,4,17,1
"6561",93,1996,0,0,46,0
"6562",94,1996,0,0,46,0
"6563",95,1996,0,5,7,1
"6564",100,1996,0,4,35,1
"6565",101,1996,0,7,4,1
"6566",110,1996,0,0,30,0
"6567",115,1996,0,1,16,1
"6568",130,1996,0,10,10,1
"6569",135,1996,0,7,4,1
"6570",140,1996,0,5,27,1
"6571",145,1996,0,17,12,1
"6572",150,1996,0,3,7,1
"6573",155,1996,0,1,23,1
"6574",160,1996,0,13,8,1
"6575",165,1996,0,2,20,1
"6576",200,1996,0,0,46,0
"6577",205,1996,0,0,46,0
"6578",210,1996,0,0,46,0
"6579",211,1996,0,0,46,0
"6580",212,1996,0,0,46,0
"6581",220,1996,0,0,46,0
"6582",221,1996,0,0,46,0
"6583",223,1996,0,0,46,0
"6584",225,1996,0,0,46,0
"6585",230,1996,0,1,15,1
"6586",232,1996,0,0,46,0
"6587",235,1996,0,3,21,1
"6588",260,1996,0,0,46,0
"6589",290,1996,0,0,46,0
"6590",305,1996,0,0,46,0
"6591",310,1996,0,0,46,0
"6592",316,1996,0,0,3,0
"6593",317,1996,0,0,3,0
"6594",325,1996,0,0,46,0
"6595",331,1996,0,0,46,0
"6596",338,1996,0,0,32,0
"6597",339,1996,0,0,46,0
"6598",343,1996,0,0,5,0
"6599",344,1996,0,0,4,0
"6600",345,1996,0,0,46,0
"6601",346,1996,0,0,4,0
"6602",349,1996,0,0,4,0
"6603",350,1996,0,2,23,1
"6604",352,1996,0,1,22,1
"6605",355,1996,0,0,46,0
"6606",359,1996,0,0,5,0
"6607",360,1996,0,0,46,0
"6608",365,1996,0,1,5,1
"6609",366,1996,0,0,5,0
"6610",367,1996,0,0,5,0
"6611",368,1996,0,0,5,0
"6612",369,1996,0,0,5,0
"6613",370,1996,0,0,5,0
"6614",371,1996,0,0,5,0
"6615",372,1996,0,0,5,0
"6616",373,1996,0,2,1,1
"6617",375,1996,0,0,46,0
"6618",380,1996,0,0,46,0
"6619",385,1996,0,0,46,0
"6620",390,1996,0,0,46,0
"6621",395,1996,0,0,46,0
"6622",402,1996,0,0,21,0
"6623",403,1996,0,1,1,1
"6624",404,1996,0,1,16,1
"6625",411,1996,0,2,17,1
"6626",420,1996,0,2,2,1
"6627",432,1996,0,3,5,1
"6628",433,1996,0,1,34,1
"6629",434,1996,0,6,21,1
"6630",435,1996,0,4,12,1
"6631",436,1996,2,3,13,1
"6632",437,1996,0,0,36,0
"6633",438,1996,1,2,11,1
"6634",439,1996,0,6,9,1
"6635",450,1996,0,3,2,1
"6636",451,1996,2,6,1,1
"6637",452,1996,0,9,12,1
"6638",461,1996,0,3,5,1
"6639",471,1996,0,1,12,1
"6640",475,1996,0,7,3,1
"6641",481,1996,0,1,32,1
"6642",482,1996,0,3,15,1
"6643",483,1996,0,5,3,1
"6644",484,1996,0,6,24,1
"6645",490,1996,0,2,31,1
"6646",500,1996,0,4,11,1
"6647",501,1996,0,1,14,1
"6648",510,1996,0,0,35,0
"6649",516,1996,2,5,3,1
"6650",517,1996,0,2,2,1
"6651",520,1996,0,3,18,1
"6652",522,1996,0,0,19,0
"6653",530,1996,0,5,7,1
"6654",531,1996,0,0,3,0
"6655",540,1996,0,1,19,1
"6656",541,1996,0,1,21,1
"6657",551,1996,0,2,6,1
"6658",552,1996,0,0,31,0
"6659",553,1996,0,0,32,0
"6660",560,1996,0,0,46,0
"6661",565,1996,0,0,6,0
"6662",570,1996,0,3,2,1
"6663",571,1996,0,0,30,0
"6664",572,1996,0,1,13,1
"6665",580,1996,0,2,4,1
"6666",581,1996,0,7,4,1
"6667",590,1996,0,0,28,0
"6668",591,1996,0,1,19,1
"6669",600,1996,0,2,24,1
"6670",615,1996,0,4,4,1
"6671",616,1996,0,1,9,1
"6672",620,1996,0,3,3,1
"6673",625,1996,0,10,7,1
"6674",630,1996,0,1,43,1
"6675",640,1996,0,5,16,1
"6676",645,1996,0,11,1,1
"6677",651,1996,0,2,42,1
"6678",652,1996,0,10,14,1
"6679",660,1996,0,2,20,1
"6680",663,1996,0,2,38,1
"6681",666,1996,0,0,46,0
"6682",670,1996,0,0,46,0
"6683",678,1996,0,5,18,1
"6684",690,1996,0,0,35,0
"6685",692,1996,0,0,25,0
"6686",694,1996,1,2,1,1
"6687",696,1996,0,2,9,1
"6688",698,1996,0,1,26,1
"6689",700,1996,0,4,4,1
"6690",701,1996,0,0,5,0
"6691",702,1996,0,0,5,0
"6692",703,1996,0,0,5,0
"6693",704,1996,0,0,5,0
"6694",705,1996,0,0,5,0
"6695",710,1996,0,0,46,0
"6696",712,1996,0,0,46,0
"6697",713,1996,0,0,46,0
"6698",731,1996,0,0,46,0
"6699",732,1996,0,1,35,1
"6700",740,1996,0,0,46,0
"6701",750,1996,0,0,46,0
"6702",760,1996,0,0,46,0
"6703",770,1996,0,3,19,1
"6704",771,1996,1,4,14,1
"6705",775,1996,0,4,8,1
"6706",780,1996,0,0,46,0
"6707",781,1996,0,0,31,0
"6708",790,1996,0,0,46,0
"6709",800,1996,0,8,5,1
"6710",811,1996,0,2,18,1
"6711",812,1996,0,5,23,1
"6712",816,1996,0,0,42,0
"6713",820,1996,0,0,39,0
"6714",830,1996,0,0,31,0
"6715",835,1996,0,0,12,0
"6716",840,1996,0,4,6,1
"6717",850,1996,0,2,30,1
"6718",900,1996,0,0,46,0
"6719",910,1996,0,1,6,1
"6720",920,1996,0,0,46,0
"6721",935,1996,0,0,16,0
"6722",940,1996,0,0,18,0
"6723",950,1996,0,1,9,1
"6724",970,1996,0,0,17,0
"6725",971,1996,0,0,28,0
"6726",972,1996,0,0,26,0
"6727",973,1996,0,0,18,0
"6728",983,1996,0,0,10,0
"6729",986,1996,0,0,2,0
"6730",987,1996,0,0,10,0
"6731",990,1996,0,0,34,0
"6732",2,1997,0,0,47,0
"6733",20,1997,0,0,47,0
"6734",31,1997,0,0,24,0
"6735",40,1997,0,2,40,1
"6736",41,1997,0,8,6,1
"6737",42,1997,0,3,32,1
"6738",51,1997,0,0,35,0
"6739",52,1997,0,0,35,0
"6740",53,1997,0,0,31,0
"6741",54,1997,0,1,16,1
"6742",55,1997,0,2,14,1
"6743",56,1997,0,0,18,0
"6744",57,1997,0,0,18,0
"6745",58,1997,0,0,16,0
"6746",60,1997,0,0,14,0
"6747",70,1997,0,0,47,0
"6748",80,1997,0,0,16,0
"6749",90,1997,0,10,8,1
"6750",91,1997,0,7,19,1
"6751",92,1997,0,4,18,1
"6752",93,1997,0,0,47,0
"6753",94,1997,0,0,47,0
"6754",95,1997,0,5,8,1
"6755",100,1997,0,4,36,1
"6756",101,1997,0,7,5,1
"6757",110,1997,0,0,31,0
"6758",115,1997,0,1,17,1
"6759",130,1997,0,10,11,1
"6760",135,1997,0,7,5,1
"6761",140,1997,0,5,28,1
"6762",145,1997,0,17,13,1
"6763",150,1997,0,3,8,1
"6764",155,1997,0,1,24,1
"6765",160,1997,0,13,9,1
"6766",165,1997,0,2,21,1
"6767",200,1997,0,0,47,0
"6768",205,1997,0,0,47,0
"6769",210,1997,0,0,47,0
"6770",211,1997,0,0,47,0
"6771",212,1997,0,0,47,0
"6772",220,1997,0,0,47,0
"6773",221,1997,0,0,47,0
"6774",223,1997,0,0,47,0
"6775",225,1997,0,0,47,0
"6776",230,1997,0,1,16,1
"6777",232,1997,0,0,47,0
"6778",235,1997,0,3,22,1
"6779",260,1997,0,0,47,0
"6780",290,1997,0,0,47,0
"6781",305,1997,0,0,47,0
"6782",310,1997,0,0,47,0
"6783",316,1997,0,0,4,0
"6784",317,1997,0,0,4,0
"6785",325,1997,0,0,47,0
"6786",331,1997,0,0,47,0
"6787",338,1997,0,0,33,0
"6788",339,1997,0,0,47,0
"6789",343,1997,0,0,6,0
"6790",344,1997,0,0,5,0
"6791",345,1997,0,0,47,0
"6792",346,1997,0,0,5,0
"6793",349,1997,0,0,5,0
"6794",350,1997,0,2,24,1
"6795",352,1997,0,1,23,1
"6796",355,1997,0,0,47,0
"6797",359,1997,0,0,6,0
"6798",360,1997,0,0,47,0
"6799",365,1997,0,1,6,1
"6800",366,1997,0,0,6,0
"6801",367,1997,0,0,6,0
"6802",368,1997,0,0,6,0
"6803",369,1997,0,0,6,0
"6804",370,1997,0,0,6,0
"6805",371,1997,0,0,6,0
"6806",372,1997,0,0,6,0
"6807",373,1997,0,2,2,1
"6808",375,1997,0,0,47,0
"6809",380,1997,0,0,47,0
"6810",385,1997,0,0,47,0
"6811",390,1997,0,0,47,0
"6812",395,1997,0,0,47,0
"6813",402,1997,0,0,22,0
"6814",403,1997,0,1,2,1
"6815",404,1997,0,1,17,1
"6816",411,1997,0,2,18,1
"6817",420,1997,0,2,3,1
"6818",432,1997,0,3,6,1
"6819",433,1997,0,1,35,1
"6820",434,1997,0,6,22,1
"6821",435,1997,0,4,13,1
"6822",436,1997,0,4,1,1
"6823",437,1997,0,0,37,0
"6824",438,1997,0,3,1,1
"6825",439,1997,0,6,10,1
"6826",450,1997,0,3,3,1
"6827",451,1997,2,7,1,1
"6828",452,1997,0,9,13,1
"6829",461,1997,0,3,6,1
"6830",471,1997,0,1,13,1
"6831",475,1997,0,7,4,1
"6832",481,1997,0,1,33,1
"6833",482,1997,0,3,16,1
"6834",483,1997,0,5,4,1
"6835",484,1997,0,6,25,1
"6836",490,1997,0,2,32,1
"6837",500,1997,0,4,12,1
"6838",501,1997,0,1,15,1
"6839",510,1997,0,0,36,0
"6840",516,1997,0,6,1,1
"6841",517,1997,0,2,3,1
"6842",520,1997,0,3,19,1
"6843",522,1997,0,0,20,0
"6844",530,1997,0,5,8,1
"6845",531,1997,0,0,4,0
"6846",540,1997,0,1,20,1
"6847",541,1997,0,1,22,1
"6848",551,1997,1,2,7,1
"6849",552,1997,0,0,32,0
"6850",553,1997,0,0,33,0
"6851",560,1997,0,0,47,0
"6852",565,1997,0,0,7,0
"6853",570,1997,0,3,3,1
"6854",571,1997,0,0,31,0
"6855",572,1997,0,1,14,1
"6856",580,1997,0,2,5,1
"6857",581,1997,0,7,5,1
"6858",590,1997,0,0,29,0
"6859",591,1997,0,1,20,1
"6860",600,1997,0,2,25,1
"6861",615,1997,0,4,5,1
"6862",616,1997,0,1,10,1
"6863",620,1997,0,3,4,1
"6864",625,1997,0,10,8,1
"6865",630,1997,0,1,44,1
"6866",640,1997,0,5,17,1
"6867",645,1997,0,11,2,1
"6868",651,1997,0,2,43,1
"6869",652,1997,0,10,15,1
"6870",660,1997,0,2,21,1
"6871",663,1997,0,2,39,1
"6872",666,1997,0,0,47,0
"6873",670,1997,0,0,47,0
"6874",678,1997,0,5,19,1
"6875",690,1997,0,0,36,0
"6876",692,1997,0,0,26,0
"6877",694,1997,0,3,1,1
"6878",696,1997,0,2,10,1
"6879",698,1997,0,1,27,1
"6880",700,1997,0,4,5,1
"6881",701,1997,0,0,6,0
"6882",702,1997,0,0,6,0
"6883",703,1997,0,0,6,0
"6884",704,1997,0,0,6,0
"6885",705,1997,0,0,6,0
"6886",710,1997,0,0,47,0
"6887",712,1997,0,0,47,0
"6888",713,1997,0,0,47,0
"6889",731,1997,0,0,47,0
"6890",732,1997,0,1,36,1
"6891",740,1997,0,0,47,0
"6892",750,1997,0,0,47,0
"6893",760,1997,0,0,47,0
"6894",770,1997,0,3,20,1
"6895",771,1997,0,5,1,1
"6896",775,1997,0,4,9,1
"6897",780,1997,0,0,47,0
"6898",781,1997,0,0,32,0
"6899",790,1997,0,0,47,0
"6900",800,1997,0,8,6,1
"6901",811,1997,2,2,19,1
"6902",812,1997,0,5,24,1
"6903",816,1997,0,0,43,0
"6904",820,1997,0,0,40,0
"6905",830,1997,0,0,32,0
"6906",835,1997,0,0,13,0
"6907",840,1997,0,4,7,1
"6908",850,1997,0,2,31,1
"6909",900,1997,0,0,47,0
"6910",910,1997,0,1,7,1
"6911",920,1997,0,0,47,0
"6912",935,1997,0,0,17,0
"6913",940,1997,0,0,19,0
"6914",950,1997,0,1,10,1
"6915",970,1997,0,0,18,0
"6916",971,1997,0,0,29,0
"6917",972,1997,0,0,27,0
"6918",973,1997,0,0,19,0
"6919",983,1997,0,0,11,0
"6920",986,1997,0,0,3,0
"6921",987,1997,0,0,11,0
"6922",990,1997,0,0,35,0
"6923",2,1998,0,0,48,0
"6924",20,1998,0,0,48,0
"6925",31,1998,0,0,25,0
"6926",40,1998,0,2,41,1
"6927",41,1998,0,8,7,1
"6928",42,1998,0,3,33,1
"6929",51,1998,0,0,36,0
"6930",52,1998,0,0,36,0
"6931",53,1998,0,0,32,0
"6932",54,1998,0,1,17,1
"6933",55,1998,0,2,15,1
"6934",56,1998,0,0,19,0
"6935",57,1998,0,0,19,0
"6936",58,1998,0,0,17,0
"6937",60,1998,0,0,15,0
"6938",70,1998,0,0,48,0
"6939",80,1998,0,0,17,0
"6940",90,1998,0,10,9,1
"6941",91,1998,0,7,20,1
"6942",92,1998,0,4,19,1
"6943",93,1998,0,0,48,0
"6944",94,1998,0,0,48,0
"6945",95,1998,0,5,9,1
"6946",100,1998,0,4,37,1
"6947",101,1998,0,7,6,1
"6948",110,1998,0,0,32,0
"6949",115,1998,0,1,18,1
"6950",130,1998,0,10,12,1
"6951",135,1998,0,7,6,1
"6952",140,1998,0,5,29,1
"6953",145,1998,0,17,14,1
"6954",150,1998,0,3,9,1
"6955",155,1998,0,1,25,1
"6956",160,1998,0,13,10,1
"6957",165,1998,0,2,22,1
"6958",200,1998,0,0,48,0
"6959",205,1998,0,0,48,0
"6960",210,1998,0,0,48,0
"6961",211,1998,0,0,48,0
"6962",212,1998,0,0,48,0
"6963",220,1998,0,0,48,0
"6964",221,1998,0,0,48,0
"6965",223,1998,0,0,48,0
"6966",225,1998,0,0,48,0
"6967",230,1998,0,1,17,1
"6968",232,1998,0,0,48,0
"6969",235,1998,0,3,23,1
"6970",260,1998,0,0,48,0
"6971",290,1998,0,0,48,0
"6972",305,1998,0,0,48,0
"6973",310,1998,0,0,48,0
"6974",316,1998,0,0,5,0
"6975",317,1998,0,0,5,0
"6976",325,1998,0,0,48,0
"6977",331,1998,0,0,48,0
"6978",338,1998,0,0,34,0
"6979",339,1998,0,0,48,0
"6980",343,1998,0,0,7,0
"6981",344,1998,0,0,6,0
"6982",345,1998,0,0,48,0
"6983",346,1998,0,0,6,0
"6984",349,1998,0,0,6,0
"6985",350,1998,0,2,25,1
"6986",352,1998,0,1,24,1
"6987",355,1998,0,0,48,0
"6988",359,1998,0,0,7,0
"6989",360,1998,0,0,48,0
"6990",365,1998,0,1,7,1
"6991",366,1998,0,0,7,0
"6992",367,1998,0,0,7,0
"6993",368,1998,0,0,7,0
"6994",369,1998,0,0,7,0
"6995",370,1998,0,0,7,0
"6996",371,1998,0,0,7,0
"6997",372,1998,0,0,7,0
"6998",373,1998,0,2,3,1
"6999",375,1998,0,0,48,0
"7000",380,1998,0,0,48,0
"7001",385,1998,0,0,48,0
"7002",390,1998,0,0,48,0
"7003",395,1998,0,0,48,0
"7004",402,1998,0,0,23,0
"7005",403,1998,0,1,3,1
"7006",404,1998,1,1,18,1
"7007",411,1998,0,2,19,1
"7008",420,1998,0,2,4,1
"7009",432,1998,0,3,7,1
"7010",433,1998,0,1,36,1
"7011",434,1998,0,6,23,1
"7012",435,1998,0,4,14,1
"7013",436,1998,0,4,2,1
"7014",437,1998,0,0,38,0
"7015",438,1998,0,3,2,1
"7016",439,1998,0,6,11,1
"7017",450,1998,0,3,4,1
"7018",451,1998,0,8,1,1
"7019",452,1998,0,9,14,1
"7020",461,1998,0,3,7,1
"7021",471,1998,0,1,14,1
"7022",475,1998,0,7,5,1
"7023",481,1998,0,1,34,1
"7024",482,1998,0,3,17,1
"7025",483,1998,0,5,5,1
"7026",484,1998,0,6,26,1
"7027",490,1998,0,2,33,1
"7028",500,1998,0,4,13,1
"7029",501,1998,0,1,16,1
"7030",510,1998,0,0,37,0
"7031",516,1998,0,6,2,1
"7032",517,1998,0,2,4,1
"7033",520,1998,0,3,20,1
"7034",522,1998,0,0,21,0
"7035",530,1998,0,5,9,1
"7036",531,1998,0,0,5,0
"7037",540,1998,0,1,21,1
"7038",541,1998,0,1,23,1
"7039",551,1998,0,3,1,1
"7040",552,1998,0,0,33,0
"7041",553,1998,0,0,34,0
"7042",560,1998,0,0,48,0
"7043",565,1998,0,0,8,0
"7044",570,1998,0,3,4,1
"7045",571,1998,0,0,32,0
"7046",572,1998,0,1,15,1
"7047",580,1998,0,2,6,1
"7048",581,1998,0,7,6,1
"7049",590,1998,0,0,30,0
"7050",591,1998,0,1,21,1
"7051",600,1998,0,2,26,1
"7052",615,1998,0,4,6,1
"7053",616,1998,0,1,11,1
"7054",620,1998,0,3,5,1
"7055",625,1998,0,10,9,1
"7056",630,1998,0,1,45,1
"7057",640,1998,0,5,18,1
"7058",645,1998,0,11,3,1
"7059",651,1998,0,2,44,1
"7060",652,1998,0,10,16,1
"7061",660,1998,0,2,22,1
"7062",663,1998,0,2,40,1
"7063",666,1998,0,0,48,0
"7064",670,1998,0,0,48,0
"7065",678,1998,0,5,20,1
"7066",690,1998,0,0,37,0
"7067",692,1998,0,0,27,0
"7068",694,1998,0,3,2,1
"7069",696,1998,0,2,11,1
"7070",698,1998,0,1,28,1
"7071",700,1998,0,4,6,1
"7072",701,1998,0,0,7,0
"7073",702,1998,0,0,7,0
"7074",703,1998,0,0,7,0
"7075",704,1998,0,0,7,0
"7076",705,1998,0,0,7,0
"7077",710,1998,0,0,48,0
"7078",712,1998,0,0,48,0
"7079",713,1998,0,0,48,0
"7080",731,1998,0,0,48,0
"7081",732,1998,0,1,37,1
"7082",740,1998,0,0,48,0
"7083",750,1998,0,0,48,0
"7084",760,1998,0,0,48,0
"7085",770,1998,0,3,21,1
"7086",771,1998,0,5,2,1
"7087",775,1998,0,4,10,1
"7088",780,1998,0,0,48,0
"7089",781,1998,0,0,33,0
"7090",790,1998,0,0,48,0
"7091",800,1998,0,8,7,1
"7092",811,1998,0,3,1,1
"7093",812,1998,0,5,25,1
"7094",816,1998,0,0,44,0
"7095",820,1998,0,0,41,0
"7096",830,1998,0,0,33,0
"7097",835,1998,0,0,14,0
"7098",840,1998,0,4,8,1
"7099",850,1998,0,2,32,1
"7100",900,1998,0,0,48,0
"7101",910,1998,0,1,8,1
"7102",920,1998,0,0,48,0
"7103",935,1998,0,0,18,0
"7104",940,1998,0,0,20,0
"7105",950,1998,0,1,11,1
"7106",970,1998,0,0,19,0
"7107",971,1998,0,0,30,0
"7108",972,1998,0,0,28,0
"7109",973,1998,0,0,20,0
"7110",983,1998,0,0,12,0
"7111",986,1998,0,0,4,0
"7112",987,1998,0,0,12,0
"7113",990,1998,0,0,36,0
"7114",2,1999,0,0,49,0
"7115",20,1999,0,0,49,0
"7116",31,1999,0,0,26,0
"7117",40,1999,0,2,42,1
"7118",41,1999,0,8,8,1
"7119",42,1999,0,3,34,1
"7120",51,1999,0,0,37,0
"7121",52,1999,0,0,37,0
"7122",53,1999,0,0,33,0
"7123",54,1999,0,1,18,1
"7124",55,1999,0,2,16,1
"7125",56,1999,0,0,20,0
"7126",57,1999,0,0,20,0
"7127",58,1999,0,0,18,0
"7128",60,1999,0,0,16,0
"7129",70,1999,0,0,49,0
"7130",80,1999,0,0,18,0
"7131",90,1999,0,10,10,1
"7132",91,1999,1,7,21,1
"7133",92,1999,0,4,20,1
"7134",93,1999,0,0,49,0
"7135",94,1999,0,0,49,0
"7136",95,1999,0,5,10,1
"7137",100,1999,0,4,38,1
"7138",101,1999,0,7,7,1
"7139",110,1999,0,0,33,0
"7140",115,1999,0,1,19,1
"7141",130,1999,0,10,13,1
"7142",135,1999,0,7,7,1
"7143",140,1999,0,5,30,1
"7144",145,1999,0,17,15,1
"7145",150,1999,0,3,10,1
"7146",155,1999,0,1,26,1
"7147",160,1999,0,13,11,1
"7148",165,1999,0,2,23,1
"7149",200,1999,0,0,49,0
"7150",205,1999,0,0,49,0
"7151",210,1999,0,0,49,0
"7152",211,1999,0,0,49,0
"7153",212,1999,0,0,49,0
"7154",220,1999,0,0,49,0
"7155",221,1999,0,0,49,0
"7156",223,1999,0,0,49,0
"7157",225,1999,0,0,49,0
"7158",230,1999,0,1,18,1
"7159",232,1999,0,0,49,0
"7160",235,1999,0,3,24,1
"7161",260,1999,0,0,49,0
"7162",290,1999,0,0,49,0
"7163",305,1999,0,0,49,0
"7164",310,1999,0,0,49,0
"7165",316,1999,0,0,6,0
"7166",317,1999,0,0,6,0
"7167",325,1999,0,0,49,0
"7168",331,1999,0,0,49,0
"7169",338,1999,0,0,35,0
"7170",339,1999,0,0,49,0
"7171",343,1999,0,0,8,0
"7172",344,1999,0,0,7,0
"7173",345,1999,0,0,49,0
"7174",346,1999,0,0,7,0
"7175",349,1999,0,0,7,0
"7176",350,1999,0,2,26,1
"7177",352,1999,0,1,25,1
"7178",355,1999,0,0,49,0
"7179",359,1999,0,0,8,0
"7180",360,1999,0,0,49,0
"7181",365,1999,0,1,8,1
"7182",366,1999,0,0,8,0
"7183",367,1999,0,0,8,0
"7184",368,1999,0,0,8,0
"7185",369,1999,0,0,8,0
"7186",370,1999,0,0,8,0
"7187",371,1999,0,0,8,0
"7188",372,1999,0,0,8,0
"7189",373,1999,0,2,4,1
"7190",375,1999,0,0,49,0
"7191",380,1999,0,0,49,0
"7192",385,1999,0,0,49,0
"7193",390,1999,0,0,49,0
"7194",395,1999,0,0,49,0
"7195",402,1999,0,0,24,0
"7196",403,1999,0,1,4,1
"7197",404,1999,2,2,1,1
"7198",411,1999,0,2,20,1
"7199",420,1999,0,2,5,1
"7200",432,1999,0,3,8,1
"7201",433,1999,0,1,37,1
"7202",434,1999,0,6,24,1
"7203",435,1999,0,4,15,1
"7204",436,1999,2,4,3,1
"7205",437,1999,2,0,39,0
"7206",438,1999,0,3,3,1
"7207",439,1999,0,6,12,1
"7208",450,1999,0,3,5,1
"7209",451,1999,0,8,2,1
"7210",452,1999,0,9,15,1
"7211",461,1999,0,3,8,1
"7212",471,1999,0,1,15,1
"7213",475,1999,0,7,6,1
"7214",481,1999,0,1,35,1
"7215",482,1999,0,3,18,1
"7216",483,1999,0,5,6,1
"7217",484,1999,0,6,27,1
"7218",490,1999,0,2,34,1
"7219",500,1999,0,4,14,1
"7220",501,1999,0,1,17,1
"7221",510,1999,0,0,38,0
"7222",516,1999,0,6,3,1
"7223",517,1999,0,2,5,1
"7224",520,1999,0,3,21,1
"7225",522,1999,0,0,22,0
"7226",530,1999,0,5,10,1
"7227",531,1999,0,0,6,0
"7228",540,1999,0,1,22,1
"7229",541,1999,0,1,24,1
"7230",551,1999,0,3,2,1
"7231",552,1999,0,0,34,0
"7232",553,1999,0,0,35,0
"7233",560,1999,0,0,49,0
"7234",565,1999,0,0,9,0
"7235",570,1999,0,3,5,1
"7236",571,1999,0,0,33,0
"7237",572,1999,0,1,16,1
"7238",580,1999,0,2,7,1
"7239",581,1999,2,7,7,1
"7240",590,1999,0,0,31,0
"7241",591,1999,0,1,22,1
"7242",600,1999,0,2,27,1
"7243",615,1999,0,4,7,1
"7244",616,1999,0,1,12,1
"7245",620,1999,0,3,6,1
"7246",625,1999,0,10,10,1
"7247",630,1999,0,1,46,1
"7248",640,1999,0,5,19,1
"7249",645,1999,0,11,4,1
"7250",651,1999,0,2,45,1
"7251",652,1999,0,10,17,1
"7252",660,1999,0,2,23,1
"7253",663,1999,0,2,41,1
"7254",666,1999,0,0,49,0
"7255",670,1999,0,0,49,0
"7256",678,1999,0,5,21,1
"7257",690,1999,0,0,38,0
"7258",692,1999,0,0,28,0
"7259",694,1999,0,3,3,1
"7260",696,1999,0,2,12,1
"7261",698,1999,0,1,29,1
"7262",700,1999,0,4,7,1
"7263",701,1999,0,0,8,0
"7264",702,1999,0,0,8,0
"7265",703,1999,0,0,8,0
"7266",704,1999,0,0,8,0
"7267",705,1999,0,0,8,0
"7268",710,1999,0,0,49,0
"7269",712,1999,0,0,49,0
"7270",713,1999,0,0,49,0
"7271",731,1999,0,0,49,0
"7272",732,1999,0,1,38,1
"7273",740,1999,0,0,49,0
"7274",750,1999,0,0,49,0
"7275",760,1999,0,0,49,0
"7276",770,1999,2,3,22,1
"7277",771,1999,0,5,3,1
"7278",775,1999,0,4,11,1
"7279",780,1999,0,0,49,0
"7280",781,1999,0,0,34,0
"7281",790,1999,0,0,49,0
"7282",800,1999,0,8,8,1
"7283",811,1999,0,3,2,1
"7284",812,1999,0,5,26,1
"7285",816,1999,0,0,45,0
"7286",820,1999,0,0,42,0
"7287",830,1999,0,0,34,0
"7288",835,1999,0,0,15,0
"7289",840,1999,0,4,9,1
"7290",850,1999,0,2,33,1
"7291",900,1999,0,0,49,0
"7292",910,1999,0,1,9,1
"7293",920,1999,0,0,49,0
"7294",935,1999,0,0,19,0
"7295",940,1999,0,0,21,0
"7296",950,1999,0,1,12,1
"7297",970,1999,0,0,20,0
"7298",971,1999,0,0,31,0
"7299",972,1999,0,0,29,0
"7300",973,1999,0,0,21,0
"7301",983,1999,0,0,13,0
"7302",986,1999,0,0,5,0
"7303",987,1999,0,0,13,0
"7304",990,1999,0,0,37,0
"7305",2,2000,0,0,50,0
"7306",20,2000,0,0,50,0
"7307",31,2000,0,0,27,0
"7308",40,2000,0,2,43,1
"7309",41,2000,0,8,9,1
"7310",42,2000,0,3,35,1
"7311",51,2000,0,0,38,0
"7312",52,2000,0,0,38,0
"7313",53,2000,0,0,34,0
"7314",54,2000,0,1,19,1
"7315",55,2000,0,2,17,1
"7316",56,2000,0,0,21,0
"7317",57,2000,0,0,21,0
"7318",58,2000,0,0,19,0
"7319",60,2000,0,0,17,0
"7320",70,2000,0,0,50,0
"7321",80,2000,0,0,19,0
"7322",90,2000,0,10,11,1
"7323",91,2000,0,8,1,1
"7324",92,2000,0,4,21,1
"7325",93,2000,0,0,50,0
"7326",94,2000,0,0,50,0
"7327",95,2000,0,5,11,1
"7328",100,2000,0,4,39,1
"7329",101,2000,0,7,8,1
"7330",110,2000,0,0,34,0
"7331",115,2000,0,1,20,1
"7332",130,2000,1,10,14,1
"7333",135,2000,1,7,8,1
"7334",140,2000,0,5,31,1
"7335",145,2000,0,17,16,1
